"pH","pop_dens","settle_time","COD_late","mean_cont_late","mean_pred_late","mean_total_late"
7.6,16,10,207.367147211853,350.688977011809,143.321829799956,247.005403405882
7.6,16,10,62.039257585777,158.107233703632,96.0679761178548,127.087604910743
7.6,16,10,149.191412254179,243.550522594221,94.3591103400428,168.954816467132
7.6,16,10,-58.0271379335209,154.318009587614,212.345147521135,183.331578554375
7.6,16,10,49.4828090444606,223.118431772556,173.635622728096,198.377027250326
7.6,16,10,54.1636153054245,217.546043366649,163.382428061225,190.464235713937
7.6,16,10,150.974576544066,308.33882512691,157.364248582844,232.851536854877
7.6,16,10,61.2219739529092,272.898434865337,211.676460912428,242.287447888882
7.6,16,10,19.9862997491902,168.806219442975,148.819919693785,158.81306956838
7.6,16,10,41.1613756916412,117.986037181093,76.8246614894522,97.4053493352728
7.6,16,10,164.645502766563,254.546702381879,89.9011996153163,172.223950998598
7.6,16,10,-34.1773155562336,156.99275602245,191.170071578684,174.081413800567
7.6,16,10,50.1514956531738,229.805297859649,179.653802206475,204.729550033062
7.6,16,10,250.311687193386,321.638258789009,71.3265715956231,196.482415192316
7.6,16,10,206.40126655483,308.413123638987,102.011857084157,205.212490361572
7.6,16,10,222.672640700081,367.331843717455,144.659203017373,255.995523367414
7.6,16,10,209.076012989669,312.276646267086,103.200633277417,207.738639772251
7.6,16,10,73.7041239821444,186.786459366039,113.082335383894,149.934397374967
7.6,16,10,148.671322669629,244.367806227089,95.6964835574606,170.032144892275
7.6,16,20,147.333949452209,238.869716333259,91.5357668810495,165.202741607154
7.6,16,20,123.558425587003,230.622581492516,107.064155905513,168.843368699015
7.6,16,20,50.1514956531723,113.602424968445,63.4509293152729,88.526677141859
7.6,16,20,110.556185973214,189.238310264635,78.6821242914215,133.960217278028
7.6,16,20,73.704123982145,158.25583072779,84.5517067456447,121.403768736717
7.6,16,20,68.8747206970199,211.30496835203,142.43024765501,176.86760800352
7.6,16,20,106.544066320962,164.496905742406,57.9528394214438,111.224872581925
7.6,16,20,123.855619635316,226.238969279867,102.383349644551,164.311159462209
7.6,16,20,-2.30325387444174,151.5689646407,153.872218515142,152.720591577921
7.6,16,20,119.249111886434,218.066132951204,98.8170210647699,158.441577007987
7.6,16,20,121.552365760875,186.786459366038,65.2340936051636,126.010276485601
7.6,16,20,172.74404058315,238.20102972455,65.4569891413998,151.829009432975
7.6,16,20,24.4442104739165,130.765381258643,106.321170784726,118.543276021685
7.6,16,20,146.293770283105,217.917535927043,71.6237656439382,144.770650785491
7.6,16,20,-6.76116459916896,110.556185973216,117.317350572385,113.9367682728
7.6,16,20,31.9483601938728,96.2165731420122,64.2682129481394,80.2423930450758
7.6,16,20,99.4857076734788,178.093533452822,78.6078257793429,128.350679616082
7.6,16,20,135.74338156792,265.914374729933,130.170993162012,198.042683945972
7.6,16,20,138.566725026912,233.891716023979,95.3249909970671,164.608353510523
7.6,16,20,120.437888079691,219.180610632382,98.7427225526904,158.961666592536
7.6,16,20,74.7443031512474,135.297590495448,60.5532873442007,97.9254389198243
7.6,16,20,217.991834439117,327.50784124323,109.516006804113,218.511924023671
7.6,16,20,26.5245688121227,155.581084292953,129.05651548083,142.318799886892
7.6,16,20,127.719142263414,249.345806536367,121.626664272954,185.48623540466
7.6,16,20,187.529444486823,245.333686884109,57.8042423972862,151.568964640698
7.6,16,20,87.4493487167169,192.804638844419,105.355290127702,149.07996448606
7.6,16,20,54.7580034020571,146.813859867658,92.0558564656008,119.434858166629
7.6,16,20,122.518246417898,215.762879076759,93.2446326588612,154.50375586781
7.6,16,20,136.189172640393,227.353446961049,91.1642743206555,159.258860640852
7.6,16,20,130.691082746564,202.834937975054,72.1438552284894,137.489396601772
7.6,16,20,115.682783306649,162.862338476671,47.1795551700215,105.020946823346
7.6,16,20,87.3007516925581,246.448164565293,159.147412872735,202.797788719014
7.6,16,20,20.7292848699775,107.361349953828,86.6320650838506,96.9967075188393
7.6,16,20,-10.1788961547923,97.6282448715093,107.807141026302,102.717692948905
7.6,16,20,100.823080890897,190.055593897504,89.2325130066072,139.644053452056
7.6,16,20,99.4857076734762,186.340668293563,86.8549606200867,136.597814456825
7.6,16,20,27.416150957068,126.307470533916,98.8913195768482,112.599395055382
7.6,16,20,134.034515790108,190.501384969976,56.4668691798682,123.484127074922
7.6,16,20,123.855619635317,210.784878767483,86.9292591321657,148.857068949824
7.6,16,20,205.658281434043,281.814256314786,76.1559748807434,178.985115597765
7.6,16,20,117.837440156935,200.903176661004,83.0657365040692,141.984456582537
7.6,16,20,72.663944813041,141.464366997986,68.8004221849447,105.132394591465
7.6,16,20,105.875379712252,194.662101646387,88.7867219341352,141.724411790261
7.6,16,20,15.0825979519908,189.08971324048,174.00711528849,181.548414264485
7.6,16,20,18.9461205800871,110.927678533609,91.9815579535221,101.454618243566
7.6,16,20,67.6116459916855,151.123173568227,83.5115275765417,117.317350572384
7.6,16,20,81.2825722141787,198.525624274484,117.243052060305,157.884338167395
7.6,16,20,194.662101646388,315.69437782271,121.032276176322,218.363326999516
7.6,16,20,63.7481233635886,164.199711694092,100.451588330503,132.325650012297
7.6,16,20,39.1553158655134,160.856278650546,121.700962785033,141.278620717789
7.3,16,5,57.0612572764962,269.777897358026,212.71664008153,241.247268719778
7.3,16,5,-161.970756331723,161.524965259254,323.495721590977,242.510343425116
7.3,16,5,177.276249819948,348.75721569776,171.480965877812,260.119090787786
7.3,16,5,178.316428989056,328.176527851944,149.860098862888,239.018313357416
7.3,16,5,146.516665819341,267.548941995664,121.032276176323,194.290609085993
7.3,16,5,44.6534057593429,198.74851981072,154.095114051377,176.421816931049
7.3,16,5,-112.859439847654,203.65222160792,316.511661455574,260.081941531747
7.3,16,5,141.315769973827,271.858255696233,130.542485722406,201.200370709319
7.3,16,5,165.462786399427,315.322885262313,149.860098862886,232.5914920626
7.3,16,5,191.987355211548,320.820975156142,128.833619944594,224.827297550368
7.3,16,5,223.564222845027,371.418261881788,147.854039036761,259.636150459274
7.3,16,5,80.6138856054692,265.617180681617,185.003295076148,225.310237878882
7.3,16,5,29.7194048315103,187.157951926433,157.438547094923,172.298249510678
7.3,16,5,-33.062837875052,208.407326380963,241.470164256015,224.938745318489
7.3,16,5,174.081413800567,309.081810247699,135.000396447132,222.041103347416
7.3,16,5,-76.3788704169804,188.941116216323,265.319986633303,227.130551424813
7.3,16,5,83.2886320403051,246.373866053215,163.08523401291,204.729550033063
7.3,16,5,57.7299438852042,283.077331020127,225.347387134923,254.212359077525
7.3,16,5,201.423266245553,359.827693997499,158.404427751946,259.116060874722
7.3,16,5,140.275590804722,306.109869764547,165.834278959825,235.972074362186
7.3,16,5,-4.82940328511637,214.202610323108,219.032013608224,216.617311965666
7.3,16,5,226.016073743626,373.052829147521,147.036755403894,260.044792275707
7.3,16,5,131.656963403587,267.326046459428,135.669083055841,201.497564757635
7.3,16,5,30.9081810247709,154.689502148008,123.781321123237,139.235411635623
7.3,16,5,-18.1288369472205,186.489265317723,204.618102264944,195.553683791333
7.3,16,5,273.938614034431,436.726653999025,162.788039964593,299.757346981809
7.3,16,5,-18.9461205800839,228.54222315431,247.488343734394,238.015283444352
7.3,16,5,92.9474386105463,280.328286073212,187.380847462666,233.854566767939
7.3,16,5,72.1438552284903,241.098671695623,168.954816467133,205.026744081378
7.3,16,5,-17.9059414109864,165.611383423587,183.517324834573,174.56435412908
7.3,16,5,126.604664582232,232.480044294486,105.875379712253,169.177712003369
7.3,16,5,165.165592351112,308.041631078594,142.876038727482,225.458834903038
7.3,16,5,133.514426205557,213.831117762712,80.3166915571546,147.073904659933
7.3,16,5,238.572522284935,397.422741109354,158.85021882442,278.136479966887
7.3,16,5,159.07311436065,330.851274286775,171.778159926125,251.31471710645
7.3,16,5,99.1142151130856,232.925835366958,133.811620253872,183.368727810415
7.3,16,5,191.913056699472,312.722437339559,120.809380640087,216.765908989823
7.3,16,5,84.3288112094033,297.639839387564,213.311028178161,255.475433782862
7.3,16,5,55.4266900107657,201.2746692214,145.847979210634,173.561324216017
7.3,16,5,-92.4273490259935,210.859177279562,303.286526305555,257.072851792558
7.3,16,5,207.292848699776,350.391782963495,143.098934263719,246.745358613607
7.3,16,5,97.999737431901,261.010672932732,163.010935500831,212.010804216782
7.3,16,5,122.443947905819,252.986433628225,130.542485722406,191.764459675316
7.3,16,5,-25.9301807154916,177.796339404507,203.726520119999,190.761429762253
7.3,16,5,215.911476100912,364.731395794696,148.819919693785,256.77565774424
7.3,16,5,119.546305934745,233.743118999821,114.196813065076,173.969966032448
7.3,16,5,178.01923494074,270.075091406341,92.0558564656012,181.065473935971
7.3,16,5,213.459625202314,357.673037147215,144.213411944901,250.943224546058
7.3,16,5,93.3189311709352,277.876435174611,184.557504003676,231.216969589144
7.3,16,5,61.5934665133016,264.354105976276,202.760639462974,233.557372719625
7.3,16,10,13.8938217587308,154.169412563456,140.275590804726,147.222501684091
7.3,16,10,100.971677915049,246.150970516974,145.179292601925,195.665131559449
7.3,16,10,195.999474863801,358.490320780081,162.490845916279,260.49058334818
7.3,16,10,43.0188384936099,150.603083983675,107.584245490066,129.09366473687
7.3,16,10,51.1916748222754,141.018575925513,89.8269011032381,115.422738514376
7.3,16,10,32.4684497784241,171.183771829496,138.715322051072,154.949546940284
7.3,16,10,50.7458837498038,210.636281743326,159.890397993522,185.263339868424
7.3,16,10,69.3948102815762,206.549863578994,137.155053297418,171.852458438206
7.3,16,10,223.935715405417,334.417602866554,110.481887461137,222.449745163845
7.3,16,10,111.967857702711,244.516403251244,132.548545548533,188.532474399889
7.3,16,10,63.6738248515105,212.196550496981,148.52272564547,180.359638071225
7.3,16,10,36.2576738944423,185.226190612385,148.968516717943,167.097353665164
7.3,16,10,100.228692794265,237.978134188312,137.749441394048,187.86378779118
7.3,16,10,45.7678834405218,202.463445414658,156.695561974136,179.579503694397
7.3,16,10,9.88170210647681,162.342248892122,152.460546785646,157.401397838884
7.3,16,10,6.83546311124823,205.658281434047,198.822818322799,202.240549878423
7.3,16,10,62.2621531220117,188.792519192164,126.530366070152,157.661442631158
7.3,16,10,-27.6390464933051,120.735082128007,148.374128621313,134.55460537466
7.3,16,10,-23.4783298168943,209.893296622536,233.37162643943,221.632461530983
7.3,16,10,180.47108583934,328.473721900259,148.002636060918,238.238178980588
7.3,16,10,67.5373474796008,266.954553899031,199.41720641943,233.185880159231
7.3,16,10,120.140694031376,269.62930033387,149.488606302494,209.558953318182
7.3,16,10,54.7580034020548,274.978793203543,220.220789801488,247.599791502516
7.3,16,10,60.776182880435,241.544462768094,180.768279887659,211.156371327876
7.3,16,10,89.2325130066099,202.240549878425,113.008036871815,157.62429337512
7.3,16,10,62.930839730716,265.840076217849,202.909236487133,234.374656352491
7.3,16,10,108.550126147087,227.873536545598,119.323410398511,173.598473472054
7.3,16,10,78.4592287551854,248.008433318948,169.549204563763,208.778818941356
7.3,16,10,124.450007731942,278.842315831635,154.392308099693,216.617311965664
7.3,16,10,-111.967857702713,144.882098553609,256.849956256322,200.866027404966
7.3,16,10,16.3456726573306,185.226190612385,168.880517955054,177.05335428372
7.3,16,10,119.39770891059,255.884075599298,136.486366688708,196.185221144003
7.3,16,10,-4.38361221264779,168.137532834266,172.521145046914,170.32933894059
7.3,16,10,-45.5449879042891,113.825320504682,159.370308408971,136.597814456826
7.3,16,10,146.739561355579,263.61112085549,116.871559499911,190.241340177701
7.3,16,10,47.0309581458647,193.101832892735,146.07087474687,169.586353819803
7.3,16,10,-18.9461205800876,165.388487887352,184.33460846744,174.861548177396
7.3,16,10,4.60650774888452,193.101832892735,188.495325143851,190.798579018293
7.3,16,10,154.763800660083,266.360165802402,111.596365142319,188.97826547236
7.3,16,10,221.186670458505,311.087870073822,89.9011996153168,200.494534844569
7.3,16,10,3.86352262809666,169.400607539606,165.537084911509,167.468846225557
7.3,16,10,191.021474554526,279.511002440346,88.4895278858199,184.000265163083
7.3,16,10,91.7586624172849,261.456464005206,169.697801587921,215.577132796563
7.3,16,10,54.4608093537421,221.112371946433,166.651562592691,193.881967269562
7.3,16,10,-133.291530669321,74.7443031512468,208.035833820567,141.390068485907
7.3,16,10,162.193651867959,309.453302808089,147.25965094013,228.35647687411
7.3,16,10,10.5503887151862,126.233172021837,115.682783306651,120.957977664244
7.3,16,10,98.4455285043728,249.717299096757,151.271770592384,200.494534844571
7.3,16,10,128.313530360042,229.210909763017,100.897379402975,165.054144582996
7.3,16,10,144.139113432823,293.181928662843,149.042815230021,221.112371946432
7.3,16,20,106.915558881354,221.038073434352,114.122514552997,167.580293993674
7.3,16,20,23.552628328971,170.217891172471,146.6652628435,158.441577007985
7.3,16,20,87.1521546684023,151.866158689014,64.7140040206121,108.290081354813
7.3,16,20,28.2334345899337,158.330129239867,130.096694649933,144.2134119449
7.3,16,20,88.489527885821,163.531025085383,75.0414971995617,119.286261142472
7.3,16,20,-0.297194048316001,120.437888079692,120.735082128008,120.58648510385
7.3,16,20,64.9368995568496,170.292189684551,105.355290127701,137.823739906126
7.3,16,20,-89.1582144945297,117.391649084463,206.549863578993,161.970756331728
7.3,16,20,73.7784224942227,148.151233085075,74.3728105908527,111.262021837964
7.3,16,20,14.4882098553611,121.923858321268,107.435648465907,114.679753393588
7.3,16,20,189.68410133711,310.642079001354,120.957977664244,215.800028332799
7.3,16,20,52.3061525034583,181.436966496367,129.130813992909,155.283890244638
7.3,16,20,37.0006590152282,167.914637298029,130.9139782828,149.414307790414
7.3,16,20,0.520089584550334,96.4394686782484,95.9193790936981,96.1794238859733
7.3,16,20,113.751021992604,206.995654651465,93.2446326588611,150.120143655163
7.3,16,20,106.098275248486,236.417865434656,130.31959018617,183.368727810413
7.3,16,20,78.5335272672653,178.390727501137,99.857200233872,139.123963867505
7.3,16,20,22.6610461840264,143.098934263719,120.437888079693,131.768411171706
7.3,16,20,0.742985120786955,95.9936776057758,95.2506924849888,95.6221850453823
7.3,16,20,21.5465685028446,135.74338156792,114.196813065076,124.970097316498
7.3,16,20,74.4471091029324,176.458966187089,102.011857084157,139.235411635623
7.3,16,20,71.6980641560184,183.888817394967,112.190753238949,148.039785316958
7.3,16,20,43.8361221264773,156.99275602245,113.156633895973,135.074694959212
7.3,16,20,80.390990069234,232.702939830721,152.311949761488,192.507444796104
7.3,16,20,44.5791072472651,142.207352118774,97.6282448715089,119.917798495141
7.3,16,20,48.7398239236757,130.988276794879,82.2484528712031,106.618364833041
7.3,16,20,4.75510477304181,126.827560118468,122.072455345426,124.450007731947
7.3,16,20,139.161113123544,230.251088932122,91.0899758085773,160.67053237035
7.3,16,20,50.0028986290153,160.63338311431,110.630484485295,135.631933799802
7.3,16,20,158.404427751945,216.951655270019,58.5472275180741,137.749441394046
7.3,16,20,117.614544620699,193.101832892734,75.4872882720344,134.294560582384
7.3,16,20,105.875379712254,180.248190303107,74.3728105908529,127.31050044698
7.3,16,20,87.1521546684026,219.923595753172,132.77144108477,176.347518418971
7.3,16,20,22.8096432081837,119.39770891059,96.5880657024059,107.992887306498
7.3,16,20,139.755501220175,208.407326380962,68.6518251607871,138.529575770875
7.3,16,20,94.2105133158871,197.11395254499,102.903439229103,150.008695887046
7.3,16,20,-1.56026875365461,136.634963712866,138.19523246652,137.415098089693
7.3,16,20,21.6208670149242,147.779740524682,126.158873509758,136.96930701722
7.3,16,20,47.6253462424923,169.772100099997,122.146753857505,145.959426978751
7.3,16,20,101.19457345129,244.070612178773,142.876038727482,193.473325453128
7.3,16,20,35.1431962132612,148.819919693785,113.676723480524,131.248321587155
7.3,16,20,29.4965092952731,127.570545239255,98.0740359439818,112.822290591618
7.3,16,20,94.8791999245943,186.414966805644,91.5357668810497,138.975366843347
7.3,16,20,212.419446033213,345.042290093824,132.622844060611,238.832567077218
7.3,16,20,104.240812446519,180.099593278948,75.8587808324282,127.979187055688
7.3,16,20,0.297194048315177,127.496246727176,127.199052678861,127.347649703019
7.3,16,20,90.5698862240259,204.098012680393,113.528126456367,158.81306956838
7.3,16,20,34.0287185320792,145.402188138161,111.373469606082,128.387828872122
7.3,16,20,25.4843896430199,124.598604756104,99.1142151130845,111.856409934594
7.3,16,20,89.0096174703724,174.452906360962,85.4432888905901,129.948097625776
7.9,24,0,107.732842514223,209.620868744915,101.888026230692,155.754447487804
7.9,24,0,97.1081552869564,208.82835128274,111.720195995784,160.274273639262
7.9,24,0,101.937558572077,210.636281743324,108.698723171246,159.667502457285
7.9,24,0,102.507180498015,209.274142355214,106.766961857199,158.020552106206
7.9,24,0,123.756554952544,220.072192777328,96.315637824784,158.193915301056
7.9,24,0,45.8174157819099,182.056120763689,136.238704981779,159.147412872734
7.9,24,0,131.830326598439,225.619815012545,93.7894884141057,159.704651713325
7.9,24,0,115.236992234176,217.620341878727,102.383349644551,160.001845761639
7.9,24,0,76.7008306359874,199.194310883194,122.493480247206,160.8438955652
7.9,24,0,73.4316961045213,195.578449962026,122.146753857505,158.862601909765
7.9,24,0,123.855619635316,221.582929189597,97.727309554281,159.655119371939
7.9,24,0,119.472007422668,220.121725118714,100.649717696046,160.38572140738
7.9,24,0,32.418917437037,176.23607065085,143.817153213813,160.026611932332
7.9,24,0,161.252537381633,241.494930426709,80.2423930450759,160.868661735892
7.9,24,0,98.8417872354635,207.912002967104,109.070215731641,158.491109349372
7.9,24,0,115.732315648035,218.734819559909,103.002503911874,160.868661735891
7.9,24,0,105.206693103544,210.93347579164,105.726782688095,158.330129239868
7.9,24,0,107.113688246899,212.493744545294,105.380056298394,158.936900421844
7.9,24,0,97.13292145765,207.63957508948,110.50665363183,159.073114360655
7.9,24,0,130.393888698247,226.833357376495,96.4394686782488,161.636413027372
7.9,24,0,43.1922016884617,181.536031179138,138.343829490677,159.939930334907
7.9,24,0,133.61349088833,226.189436938482,92.5759460501524,159.382691494317
7.9,24,0,97.5539463594302,207.837704455024,110.283758095594,159.060731275309
7.9,24,0,66.7943623588181,193.126599063427,126.332236704609,159.729417884018
7.9,24,0,147.457780305673,233.89171602398,86.4339357183073,160.162825871144
7.9,24,0,103.497827325733,208.605455746506,105.107628420772,156.856542083639
7.9,24,0,110.110394900741,215.490451199135,105.380056298394,160.435253748765
7.9,24,0,140.448953999577,230.052959566578,89.6040055670014,159.82848256679
7.9,24,0,63.6738248515089,190.526151140669,126.852326289161,158.689238714915
7.9,24,0,131.929391281211,225.273088622843,93.3436973416328,159.308392982238
7.9,24,0,118.753788472574,218.041366780509,99.2875783079352,158.664472544222
7.9,24,0,72.8620741785831,195.206957401632,122.344883223049,158.77592031234
7.9,24,0,149.860098862886,235.006193705161,85.146094842275,160.076144273718
7.9,24,0,88.0189706426543,202.438679243966,114.419708601312,158.429193922639
7.9,24,0,119.050982520889,219.007247437533,99.9562649166439,159.481756177088
7.9,24,0,148.597024157548,233.644054317051,85.0470301595031,159.345542238277
7.9,24,0,124.945331145806,221.384799824055,96.4394686782489,158.912134251152
7.9,24,0,42.4492165676725,178.935583256381,136.486366688709,157.710974972545
7.9,24,0,139.978396756411,229.111845080247,89.1334483238358,159.122646702041
7.9,24,0,154.392308099692,236.615994800202,82.2236867005099,159.419840750356
7.9,24,0,149.216178424871,234.411805608531,85.1956271836607,159.803716396096
7.9,24,0,61.7172973667675,189.585036654338,127.86773928757,158.726387970954
7.9,24,0,76.8246614894539,196.123305717272,119.298644227818,157.710974972545
7.9,24,0,100.575419183966,207.689107430866,107.113688246899,157.401397838883
7.9,24,0,112.958504530428,215.242789492208,102.284284961779,158.763537226994
7.9,24,0,130.195759332705,223.46515816226,93.2693988295544,158.367278495907
7.9,24,0,136.065341786927,228.344093788764,92.2787520018371,160.311422895301
7.9,24,0,124.103281342244,223.14319794325,99.039916601006,161.091557272128
7.9,24,0,82.3227513832806,200.556450271303,118.233698888022,159.395074579663
7.9,24,0,71.9704920336398,193.225663746199,121.255171712559,157.240417729379
7.6,24,0,155.358188756717,237.235149067526,81.8769603108089,159.556054689167
7.6,24,0,113.552892627059,216.53063036824,102.977737741181,159.75418405471
7.6,24,0,180.000528596176,249.370572707058,69.3700441108819,159.37030840897
7.6,24,0,148.62179032824,235.105258387933,86.483468059693,160.794363223813
7.6,24,0,127.570545239255,221.18667045851,93.6161252192551,157.401397838882
7.6,24,0,125.391122218279,221.310501311976,95.9193790936973,158.614940202837
7.6,24,0,79.1526815345869,197.188251057066,118.035569522479,157.611910289772
7.6,24,0,146.640496672807,232.35621344102,85.7157167682121,159.035965104616
7.6,24,0,106.766961857197,212.741406252222,105.974444395025,159.357925323623
7.6,24,0,124.276644537094,219.898829582476,95.6221850453821,157.760507313929
7.6,24,0,124.970097316498,221.904889408605,96.9347920921074,159.419840750356
7.6,24,0,156.84415899829,237.086552043366,80.242393045076,158.664472544221
7.6,24,0,94.1609809744993,204.791465459793,110.630484485294,157.710974972544
7.6,24,0,133.068635133085,224.975894574529,91.9072594414436,158.441577007986
7.6,24,0,126.332236704608,222.920302407015,96.5880657024063,159.75418405471
7.6,24,0,99.0646827716982,208.308261698189,109.243578926491,158.77592031234
7.6,24,0,162.391781233508,241.940721499182,79.5489402656739,160.744830882428
7.6,24,0,113.924385187454,216.382033344084,102.45764815663,159.419840750357
7.6,24,0,121.601898102259,220.1712574601,98.5693593578406,159.37030840897
7.6,24,0,138.641023538994,229.80529785965,91.1642743206557,160.484786090153
7.6,24,0,154.293243416919,237.136084384752,82.842840967833,159.989462676293
7.6,24,0,55.9220134246241,186.117772757329,130.195759332705,158.156766045017
7.6,24,0,137.055988614643,228.269795276684,91.2138066620412,159.741800969363
7.6,24,0,127.000923313316,221.855357067218,94.8544337539016,158.35489541056
7.6,24,0,143.470426824114,231.365566613304,87.8951397891896,159.630353201247
7.6,24,0,177.697274721733,249.667766755373,71.9704920336392,160.819129394506
7.6,24,0,98.8913195768475,208.952182136205,110.060862559357,159.506522347781
7.6,24,0,145.451720479545,232.727706001411,87.2759855218667,160.001845761639
7.6,24,0,50.5229882135665,183.66592185873,133.142933645163,158.404427751947
7.6,24,0,135.570018373069,227.576342497284,92.0063241242151,159.79133331075
7.6,24,0,103.349230301574,212.667107740144,109.31787743857,160.992492589357
7.6,24,0,141.216705291056,227.972601228371,86.755895937315,157.364248582843
7.6,24,0,116.153340549817,217.768938902887,101.61559835307,159.692268627978
7.6,24,0,119.075748691582,218.412859340903,99.3371106493209,158.874984995112
7.6,24,0,49.9038339462429,183.59162334665,133.687789400408,158.639706373529
7.6,24,0,123.707022611159,219.502570851392,95.7955482402324,157.649059545812
7.6,24,0,103.572125837811,211.7755255952,108.203399757388,159.989462676294
7.6,24,0,97.2815184818094,205.683047604741,108.401529122931,157.042288363836
7.6,24,0,112.190753238949,214.128311811026,101.937558572078,158.032935191552
7.6,24,0,162.788039964593,241.990253840566,79.2022138759732,160.59623385827
7.6,24,0,149.538138643881,234.907129022392,85.3689903785112,160.138059700451
7.6,24,0,164.348308718247,240.677646793841,76.3293380755938,158.503492434717
7.6,24,0,127.149520337476,222.746939212166,95.5974188746891,159.172179043427
7.6,24,0,131.58266489151,224.604402014134,93.0217371226249,158.81306956838
7.6,24,0,103.64642434989,211.899356448663,108.252932098774,160.076144273718
7.6,24,0,140.944277413433,230.548282980435,89.6040055670015,160.076144273718
7.6,24,0,194.711633987772,257.592941377107,62.8813073893357,160.237124383221
7.6,24,0,128.164933335884,223.489924332951,95.3249909970673,159.407457665009
7.6,24,0,131.830326598437,224.530103502054,92.699776903617,158.614940202836
7.6,24,0,88.6381249099776,203.305495218219,114.667370308242,158.98643276323
7.3,24,0,94.0123839503406,205.460152068502,111.447768118161,158.453960093332
7.3,24,0,60.355157978657,188.544857485236,128.189699506579,158.367278495907
7.3,24,0,109.144514243719,214.9208292732,105.776315029481,160.348572151341
7.3,24,0,16.8409960711905,167.617443249714,150.776447178524,159.196945214119
7.3,24,0,67.8097753572283,194.884997182625,127.075221825397,160.980109504011
7.3,24,0,91.7091300759012,204.964828654646,113.255698578745,159.110263616695
7.3,24,0,70.7817158403777,193.844818013521,123.063102173143,158.453960093332
7.3,24,0,79.5737064363663,200.333554735067,120.759848298701,160.546701516884
7.3,24,0,92.7245430743096,203.974181826927,111.249638752618,157.611910289773
7.3,24,0,25.855882203412,170.886577781179,145.030695577767,157.958636679473
7.3,24,0,65.8532478724873,192.581743308183,126.728495435696,159.65511937194
7.3,24,0,88.2418661788897,202.240549878422,113.998683699532,158.119616788977
7.3,24,0,129.304177187758,223.588989015722,94.2848118279643,158.936900421843
7.3,24,0,99.3371106493203,208.803585112047,109.466474462727,159.135029787387
7.3,24,0,47.0557243165576,182.279016299926,135.223291983369,158.751154141648
7.3,24,0,123.855619635315,220.815177898115,96.9595582628,158.887368080458
7.3,24,0,62.4355163168635,189.659335166418,127.223818849554,158.441577007986
7.3,24,0,55.7981825711581,187.777106193754,131.978923622596,159.878014908175
7.3,24,0,52.6528788931577,183.145832274178,130.492953381021,156.8193928276
7.3,24,0,84.0563833317863,202.438679243966,118.38229591218,160.410487578073
7.3,24,0,128.907918456672,225.446451817693,96.5385333610205,160.992492589357
7.3,24,0,92.9226724398537,206.128838677212,113.206166237358,159.667502457285
7.3,24,0,65.7046508483284,193.522857794513,127.818206946184,160.670532370348
7.3,24,0,96.092742288547,206.723226773842,110.630484485295,158.676855629568
7.3,24,0,66.7448300174321,193.052300551349,126.307470533916,159.679885542633
7.3,24,0,92.105388806987,206.029773994441,113.924385187454,159.977079590947
7.3,24,0,81.8769603108097,201.472798586943,119.595838276133,160.534318431538
7.3,24,0,99.7829017217934,211.057306645104,111.274404923311,161.165855784207
7.3,24,0,61.5439341719168,186.910290219502,125.366356047585,156.138323133543
7.3,24,0,63.1785014376511,191.516797968387,128.338296530736,159.927547249561
7.3,24,0,110.952444704303,210.958241962333,100.00579725803,155.482019610181
7.3,24,0,65.4817553120918,191.467265627,125.985510314908,158.726387970954
7.3,24,0,108.624424659166,215.366620345671,106.742195686505,161.054408016088
7.3,24,0,102.457648156628,211.750759424505,109.293111267877,160.521935346191
7.3,24,0,96.3651701661707,204.940062483953,108.574892317782,156.757477400867
7.3,24,0,95.993677605775,208.357794039574,112.364116433799,160.360955236687
7.3,24,0,80.6881841175463,199.144778541806,118.456594424259,158.800686483032
7.3,24,0,133.687789400408,225.817944378088,92.13015497768,158.974049677884
7.3,24,0,51.3402718464321,183.987882077737,132.647610231305,158.317746154521
7.3,24,0,84.7003037698,202.958768828516,118.258465058716,160.608616943616
7.3,24,0,39.1305496948208,179.208011134003,140.077461439182,159.642736286592
7.3,24,0,90.8175479309553,204.940062483952,114.122514552997,159.531288518475
7.3,24,0,149.117113742098,235.650114143177,86.5330004010791,161.091557272128
7.3,24,0,83.5115275765408,202.612042438816,119.100514862275,160.856278650546
7.3,24,0,146.120407088256,233.148730903193,87.0283238149371,160.088527359065
7.3,24,0,76.2550395635127,197.23778339845,120.982743834937,159.110263616693
7.3,24,0,78.211567048256,199.243843224579,121.032276176323,160.138059700451
7.3,24,0,34.7717036528661,176.954289600947,142.182585948081,159.568437774514
7.3,24,0,108.05480273323,213.335794348853,105.280991615623,159.308392982238
7.3,24,0,33.632459800992,174.700568067891,141.068108266899,157.884338167395
7.9,24,5,49.7800030927787,145.129760260539,95.3497571677601,120.239758714149
7.9,24,5,54.3369785002776,169.94546329485,115.608484794572,142.776974044711
7.9,24,5,59.0425509319329,178.514558354602,119.472007422669,148.993282888636
7.9,24,5,75.635885296193,172.719274412457,97.0833891162645,134.901331764361
7.9,24,5,38.585693939577,156.175472389583,117.589778450006,136.882625419795
7.9,24,5,81.1339751900217,186.935056390196,105.801081200175,146.368068795185
7.9,24,5,46.2136745129978,170.589383732866,124.375709219868,147.482546476367
7.9,24,5,70.0882630609778,153.104467223661,83.0162041626834,118.060335693172
7.9,24,5,122.988803661063,219.230142973769,96.2413393127055,157.735741143237
